Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
27-31,Local-gov,179759,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
52-56,Private,89041,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,294671,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,38,Un***********,>50K
17-21,Private,55284,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,Un***********,<=50K
22-26,Private,308205,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Self-emp-not-inc,180686,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
47-51,Self-emp-inc,213140,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,Un***********,<=50K
52-56,Private,37289,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,Un***********,>50K
37-41,State-gov,136137,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
52-56,Private,659558,12th,8,Widowed,Other-service,Unmarried,Black,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,222216,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,Un***********,<=50K
32-36,Private,279721,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,State-gov,175931,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,?,387641,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,227594,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,Un***********,<=50K
37-41,Private,112497,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Un***********,>50K
42-46,Federal-gov,380127,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
27-31,Private,204516,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,Un***********,<=50K
17-21,Private,135924,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,Un***********,<=50K
32-36,Private,192039,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,>50K
17-21,Private,43937,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,Un***********,<=50K
42-46,Federal-gov,207022,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,Un***********,>50K
27-31,State-gov,295612,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,185041,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,Un***********,<=50K
62-66,Private,85787,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,214787,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,Un***********,<=50K
32-36,Private,213226,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,***********,>50K
57-61,Self-emp-not-inc,64102,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,Un***********,<=50K
47-51,Private,264052,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,Un***********,>50K
32-36,Private,159442,Prof-school,15,Never-married,Sales,Not-in-family,White,Female,13550,0,50,Un***********,>50K
57-61,Private,80896,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,***********,>50K
17-21,Private,198822,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Un***********,<=50K
22-26,Private,152744,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
32-36,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,Un***********,<=50K
32-36,Private,189843,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Private,203435,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,Un***********,<=50K
17-21,Private,268952,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,Un***********,<=50K
42-46,Federal-gov,235891,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,***********,<=50K
17-21,Private,234663,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,Un***********,<=50K
47-51,Private,189762,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,Un***********,>50K
57-61,Private,232672,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,265807,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2051,55,Un***********,<=50K
32-36,Private,67006,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,Un***********,<=50K
42-46,Private,175224,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,***********,<=50K
37-41,Private,167396,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,***********,<=50K
42-46,Self-emp-inc,320124,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,15024,0,40,Un***********,>50K
22-26,State-gov,123160,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,10,***********,<=50K
27-31,?,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,Un***********,<=50K
37-41,?,107479,9th,5,Never-married,?,Own-child,White,Female,0,0,12,Un***********,<=50K
47-51,?,89806,Some-college,10,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,Un***********,<=50K
27-31,Private,113364,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,182074,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,Un***********,<=50K
22-26,Private,208999,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
67-71,Private,182395,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,11678,0,45,Un***********,>50K
47-51,Private,284871,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,Un***********,>50K
32-36,Private,186819,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,Un***********,>50K
52-56,Local-gov,287192,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,***********,<=50K
37-41,Private,111891,HS-grad,9,Separated,Machine-op-inspct,Other-relative,Black,Female,0,0,40,Un***********,<=50K
72-76,?,177121,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,3,Un***********,<=50K
42-46,Self-emp-not-inc,234885,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Un***********,>50K
37-41,Private,266530,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,45,Un***********,<=50K
72-76,Self-emp-inc,231002,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,Un***********,>50K
42-46,Private,70055,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-not-inc,409189,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,***********,<=50K
57-61,Private,115023,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,Un***********,>50K
32-36,Private,137814,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,45,Un***********,<=50K
57-61,Private,178644,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,Un***********,<=50K
52-56,Local-gov,224934,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
37-41,Self-emp-not-inc,240900,HS-grad,9,Divorced,Farming-fishing,Other-relative,White,Male,0,0,20,Un***********,<=50K
42-46,Private,122195,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,Un***********,<=50K
17-21,?,304873,10th,6,Never-married,?,Own-child,White,Female,34095,0,32,Un***********,<=50K
22-26,Private,241825,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,46,Un***********,<=50K
47-51,State-gov,30575,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
47-51,Private,188195,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,39182,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,102821,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,***********,<=50K
52-56,Federal-gov,31965,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,201080,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,Un***********,<=50K
32-36,Local-gov,84119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,35561,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Un***********,>50K
42-46,Private,137722,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,211032,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,***********,<=50K
67-71,Private,121846,7th-8th,4,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,20,Un***********,<=50K
47-51,Private,329778,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
42-46,Local-gov,180010,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,>50K
17-21,?,71076,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,198163,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
52-56,Private,108960,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Private,302711,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
42-46,Private,245317,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,Un***********,>50K
32-36,Private,79649,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,260490,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Private,162164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Un***********,<=50K
32-36,Self-emp-not-inc,156890,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,<=50K
32-36,Federal-gov,127651,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,236804,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,State-gov,296326,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,268183,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Un***********,>50K
22-26,Self-emp-inc,284651,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,43,Un***********,<=50K
27-31,Self-emp-not-inc,146161,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,Un***********,>50K
57-61,Private,319733,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,***********,>50K
32-36,Private,139364,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
57-61,Private,296152,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,10,Un***********,<=50K
22-26,Private,31350,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,***********,<=50K
52-56,Private,127749,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Un***********,<=50K
17-21,Private,128363,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,Un***********,<=50K
27-31,Private,340917,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Private,30126,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,Private,288273,12th,8,Separated,Adm-clerical,Unmarried,White,Female,1471,0,40,Un***********,<=50K
42-46,Self-emp-inc,175958,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,***********,<=50K
32-36,Self-emp-not-inc,61343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,90,Un***********,<=50K
22-26,Private,178326,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,227065,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,22245,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,306779,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,Un***********,<=50K
27-31,Private,87006,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,Un***********,<=50K
42-46,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,Un***********,>50K
62-66,Private,63676,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Un***********,<=50K
22-26,Private,32732,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,Un***********,<=50K
27-31,Private,487347,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,Un***********,<=50K
17-21,Self-emp-not-inc,207438,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Un***********,<=50K
32-36,Local-gov,171482,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,Un***********,>50K
17-21,Private,73190,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,Un***********,<=50K
62-66,?,193575,11th,7,Never-married,?,Unmarried,White,Male,0,0,40,Un***********,<=50K
42-46,Private,107584,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,50,Un***********,<=50K
42-46,Private,110970,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,Un***********,>50K
57-61,Self-emp-not-inc,181033,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Un***********,<=50K
52-56,Local-gov,99131,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,2246,40,Un***********,>50K
37-41,Private,236391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,Un***********,>50K
32-36,Private,216711,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Private,69758,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Un***********,<=50K
52-56,Private,202415,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,231085,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Un***********,<=50K
32-36,Local-gov,183923,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,Un***********,>50K
22-26,Private,245465,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,30,Un***********,<=50K
32-36,Private,131224,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Local-gov,297248,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,45,Un***********,>50K
72-76,?,129912,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,Un***********,<=50K
37-41,Private,128354,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,25,Un***********,>50K
37-41,Private,213055,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,Un***********,<=50K
57-61,?,226989,Some-college,10,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,73054,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,188069,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,***********,<=50K
27-31,Private,193701,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,45,Un***********,<=50K
22-26,Private,189027,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Private,172186,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,163921,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,Un***********,>50K
32-36,Private,314375,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,112263,11th,7,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,Un***********,<=50K
52-56,Private,358056,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
22-26,Private,175183,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
17-21,?,140012,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,Un***********,<=50K
52-56,Private,255364,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,210525,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,112497,9th,5,Married-civ-spouse,Sales,Own-child,White,Male,0,0,50,Un***********,>50K
27-31,Private,452205,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,Un***********,<=50K
17-21,Self-emp-inc,148955,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,35,***********,<=50K
32-36,Local-gov,168387,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
57-61,Local-gov,248595,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,***********,<=50K
32-36,Self-emp-inc,265917,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,47771,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,Un***********,<=50K
32-36,Federal-gov,239074,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,201764,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Private,178416,Assoc-voc,11,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Self-emp-inc,113543,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
*,Private,147729,5th-6th,3,Widowed,Other-service,Unmarried,White,Male,0,0,20,*,<=50K
52-56,Self-emp-inc,257216,Masters,14,Widowed,Sales,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,?,158611,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,Un***********,<=50K
37-41,Private,102938,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,107584,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,0,0,35,Un***********,<=50K
