Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
57-61,Private,46466,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,235691,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,Un***********,<=50K
32-36,Local-gov,95462,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Un***********,<=50K
47-51,Private,148995,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,Un***********,>50K
47-51,Local-gov,36169,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Un***********,>50K
17-21,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,***********,<=50K
*,Private,153799,1st-4th,2,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,*,<=50K
22-26,Private,374163,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,0,0,40,***********,<=50K
32-36,Self-emp-not-inc,90159,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Un***********,<=50K
27-31,Private,137898,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,35,Un***********,<=50K
22-26,Private,62865,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
22-26,State-gov,335453,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,Un***********,<=50K
47-51,Private,165513,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,173062,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,Un***********,<=50K
72-76,Self-emp-inc,98116,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,Un***********,>50K
32-36,Private,339142,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,233320,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,25,Un***********,<=50K
62-66,?,45817,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,Un***********,<=50K
77-81,Private,105586,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,36,Un***********,<=50K
47-51,Private,128460,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,Un***********,>50K
22-26,?,148751,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,35,Un***********,<=50K
17-21,?,173125,12th,8,Never-married,?,Own-child,White,Female,0,0,24,Un***********,<=50K
47-51,Private,188330,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,Un***********,<=50K
27-31,Private,169841,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,25,Un***********,<=50K
27-31,Private,154227,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,Un***********,>50K
17-21,Private,215190,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,Un***********,<=50K
22-26,Private,280960,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,24,Un***********,<=50K
62-66,Federal-gov,325089,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,Un***********,<=50K
27-31,Private,186733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,<=50K
37-41,Private,359591,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-inc,187934,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,***********,<=50K
42-46,Private,204450,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Un***********,<=50K
22-26,Private,43535,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,32546,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,7430,0,40,Un***********,>50K
22-26,Private,100345,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,Un***********,<=50K
42-46,Private,252930,10th,6,Divorced,Adm-clerical,Unmarried,Other,Female,0,0,42,Un***********,<=50K
47-51,Private,95469,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,45,Un***********,>50K
27-31,Private,188941,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,3908,0,40,Un***********,<=50K
42-46,Private,128354,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Un***********,<=50K
17-21,Self-emp-inc,182200,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,Un***********,<=50K
37-41,Private,164050,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,Un***********,>50K
52-56,Private,78012,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,1762,40,Un***********,<=50K
27-31,Private,122112,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,Un***********,<=50K
47-51,Private,185041,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,Un***********,>50K
32-36,Private,63509,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,<=50K
22-26,Without-pay,302347,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4416,0,40,Un***********,<=50K
17-21,?,121694,7th-8th,4,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,378546,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Private,138107,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2258,40,Un***********,>50K
47-51,State-gov,55272,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,275421,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,Un***********,<=50K
22-26,Private,263886,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,20,Un***********,<=50K
27-31,Private,211032,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,119565,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,98776,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,Un***********,>50K
47-51,Private,100109,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,Un***********,>50K
57-61,Private,197286,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,193961,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,***********,>50K
*,Private,149811,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2206,59,*,<=50K
47-51,Private,170050,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,263024,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Local-gov,34935,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,Un***********,<=50K
27-31,Private,150025,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,***********,>50K
42-46,State-gov,421223,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
32-36,Private,180150,12th,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,?,355890,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,55,Un***********,>50K
52-56,Self-emp-inc,184598,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,Un***********,<=50K
67-71,Private,77219,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,Un***********,<=50K
32-36,Private,95336,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Un***********,>50K
47-51,Private,116338,HS-grad,9,Separated,Prof-specialty,Unmarried,White,Female,0,653,60,Un***********,<=50K
72-76,Self-emp-not-inc,161251,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,24,Un***********,<=50K
22-26,Private,456460,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Un***********,<=50K
32-36,Private,511361,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,Un***********,<=50K
17-21,Self-emp-not-inc,306710,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Private,98791,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,156687,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,***********,<=50K
17-21,?,114813,10th,6,Separated,?,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,165848,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,Un***********,<=50K
22-26,Private,132661,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,Un***********,<=50K
57-61,Private,202682,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,91836,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,Un***********,<=50K
22-26,Private,123490,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,35,Un***********,<=50K
47-51,Private,171924,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,Un***********,>50K
37-41,Self-emp-not-inc,258037,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,***********,>50K
37-41,Self-emp-not-inc,55363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,Un***********,<=50K
17-21,Private,99246,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,Un***********,<=50K
32-36,Local-gov,339772,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
52-56,Private,208451,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Self-emp-inc,150533,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,<=50K
42-46,Private,187581,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
42-46,Private,409902,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,25,Un***********,<=50K
22-26,Local-gov,84257,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Un***********,<=50K
42-46,Private,257609,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,181382,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,Un***********,<=50K
32-36,Private,56883,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,66686,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Private,207391,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Private,196858,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,Un***********,>50K
37-41,Private,107306,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,40,Un***********,<=50K
52-56,Local-gov,375134,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Local-gov,244408,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
47-51,Federal-gov,311671,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,80638,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,Un***********,>50K
57-61,Private,515712,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,449257,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,698363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,192588,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,189346,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,269284,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
17-21,Private,111256,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,Un***********,<=50K
42-46,Self-emp-not-inc,212847,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,85,Un***********,<=50K
32-36,Private,273241,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Un***********,>50K
37-41,Local-gov,89491,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
52-56,Self-emp-inc,138497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Un***********,<=50K
42-46,State-gov,436006,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Un***********,<=50K
22-26,?,184699,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,557236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,310907,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,Un***********,<=50K
27-31,Private,89598,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,60,Un***********,<=50K
47-51,Self-emp-not-inc,185673,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
37-41,Self-emp-inc,175696,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,51,Un***********,<=50K
42-46,Private,156413,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,Un***********,>50K
22-26,Private,69640,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,40295,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,99,Un***********,<=50K
32-36,Private,157747,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,Un***********,>50K
37-41,Private,174395,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,91999,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,Un***********,<=50K
37-41,Private,138192,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Self-emp-not-inc,162551,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,50,***********,<=50K
22-26,Private,165064,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,170277,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,Un***********,<=50K
17-21,Private,170800,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,Un***********,<=50K
52-56,Private,320196,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,***********,<=50K
57-61,Private,51662,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,8,Un***********,<=50K
47-51,State-gov,391585,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,Un***********,>50K
17-21,Private,176178,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,Un***********,<=50K
32-36,Private,90614,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,Un***********,<=50K
17-21,?,41035,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,Un***********,<=50K
32-36,Self-emp-not-inc,609935,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,***********,<=50K
37-41,Federal-gov,189632,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Un***********,>50K
17-21,Local-gov,159032,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,82622,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,Un***********,<=50K
27-31,Self-emp-not-inc,123983,Some-college,10,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0,0,63,***********,<=50K
47-51,Private,176924,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,Un***********,<=50K
17-21,Private,29810,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,Un***********,<=50K
22-26,Private,72119,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,2202,0,30,Un***********,<=50K
62-66,Private,169604,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
67-71,?,182378,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,9386,0,60,Un***********,>50K
52-56,Local-gov,321770,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0,0,35,Un***********,<=50K
22-26,Local-gov,412316,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Un***********,<=50K
52-56,?,128900,Some-college,10,Widowed,?,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,680390,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,24,Un***********,<=50K
57-61,Private,118197,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,Un***********,<=50K
37-41,Private,193626,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,Un***********,<=50K
27-31,Private,389713,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,132749,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,12,Un***********,<=50K
42-46,Private,117158,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,167474,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,103840,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,42,Un***********,<=50K
32-36,Private,174789,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,Un***********,<=50K
37-41,Private,41901,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,1408,40,Un***********,<=50K
42-46,Local-gov,65535,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,Un***********,>50K
32-36,Self-emp-not-inc,116508,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Private,185127,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,54,Un***********,<=50K
52-56,Private,254516,9th,5,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,37,Un***********,<=50K
17-21,Private,128346,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,107231,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,***********,<=50K
52-56,Private,171924,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,Un***********,<=50K
47-51,Private,187830,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,62,Un***********,>50K
